source	target	ultrametric_distance	is_ultrametric	distance
Bipolar disorder 4	Parkinson's disease 7	0.37108617472282396	False	0.8036329460133661
Bipolar disorder 4	Parkinson's disease 6	0.37108617472282396	False	0.854431268807998
Bipolar disorder 4	Parkinson's disease 4	0.37108617472282396	False	0.8250399560138331
Bipolar disorder 4	Parkinson's disease 3	0.37108617472282396	False	0.791495675998102
Bipolar disorder 4	Parkinson's disease 10	0.37108617472282396	False	0.771035709721319
Bipolar disorder 4	Parkinson's disease 1	0.37108617472282396	False	0.804950989783943
Bipolar disorder 4	Parkinson's disease 5	0.37108617472282396	False	0.9297930951031746
Bipolar disorder 4	Parkinson's disease 2	0.37108617472282396	False	0.7445779088972221
Bipolar disorder 4	Parkinson's disease 8	0.37108617472282396	False	0.7722407789327991
Bipolar disorder 4	Post-traumatic stress disorder 2	0.3880298957688339	True	0.3880298957688339
Bipolar disorder 4	Rheumatoid arthritis 1	0.3880298957688339	False	0.650541061504183
Bipolar disorder 4	Rheumatoid arthritis 2	0.3880298957688339	False	0.44885995764939884
Bipolar disorder 4	Schizophrenia 2	0.38142332950815	False	0.8823175215569791
Bipolar disorder 4	Schizophrenia 1	0.38142332950815	False	0.47859691501193896
Glioblastoma 	Amyotrophic lateral sclerosis 1	0.4769259466425399	False	0.668839203920885
Glioblastoma 	Asthma 1	0.586671509458353	False	0.8928905071535861
Glioblastoma 	Asthma 2	0.586671509458353	False	0.9165363790334989
Glioblastoma 	Asthma 4	0.586671509458353	False	0.9370558118768845
Glioblastoma 	Asthma 3	0.586671509458353	False	0.9263804211791395
Glioblastoma 	Asthma 5	0.586671509458353	False	0.9484920317474124
Glioblastoma 	Bipolar disorder 3	0.4769259466425399	False	0.692293429888
Glioblastoma 	Breast cancer 3	0.661910013322777	False	0.9071036868016243
Glioblastoma 	Breast cancer 2	0.661910013322777	False	0.879924389948463
Glioblastoma 	Breast cancer 1	0.661910013322777	False	0.9350820161952588
Glioblastoma 	Coeliac disease 1	0.5556617362074251	False	0.9562958030348416
Glioblastoma 	Coeliac disease 2	0.5556617362074251	False	0.9175529469488798
Glioblastoma 	Colorectal cancer 3	0.4769259466425399	False	0.906455115742546
Glioblastoma 	Colorectal cancer 2	0.4769259466425399	False	0.9029480253555049
Glioblastoma 	Colorectal cancer 5	0.4769259466425399	False	0.9014279978501015
Glioblastoma 	Colorectal cancer 4	0.4769259466425399	False	0.899046111401833
Glioblastoma 	Colorectal cancer 1	0.4769259466425399	False	0.9160638164647437
Glioblastoma 	Crohn's disease 1	0.653669974467105	False	0.9527216966312251
Glioblastoma 	Eosinophilic esophagitis 1	0.7166487341637321	False	0.900163863368854
Glioblastoma 	Eosinophilic esophagitis 	0.7166487341637321	False	0.899606177826397
Glioblastoma 	Eosinophilic esophagitis 2	0.7166487341637321	False	0.9031909851492513
Glioblastoma 	Facioscapulohumeral muscular dystrophy 3	0.4769259466425399	False	0.9325006982803254
Glioblastoma 	Familial dysautonomia 2	0.4769259466425399	False	0.658632413864847
Glioblastoma 	Familial dysautonomia 	0.4769259466425399	False	0.6340156565834031
Glioblastoma 	Familial dysautonomia 1	0.4769259466425399	False	0.655635555571951
Glioblastoma 	Ischemia 	0.4769259466425399	False	0.9148616093270454
Glioblastoma 	Kaposi's sarcoma 	0.653669974467105	False	0.793782851300174
Glioblastoma 	Sessile serrated polyps 	0.525523079605647	False	0.9585386495220266
Glioblastoma 	Ulcerative colitis 	0.653669974467105	False	0.863768899696535
Glioblastoma 	Parkinson's disease 	0.4769259466425399	False	0.541264406189807
Glioblastoma 	Breast cancer 	0.661910013322777	False	0.9121688317461312
Glioblastoma 	Systemic lupus erythematosus 	0.4769259466425399	False	0.881433387606198
Glioblastoma 	Glioblastoma 1	0.001735254224957099	True	0.001735254224957099
Glioblastoma 	Colorectal cancer 	0.4769259466425399	False	0.907269131558125
Glioblastoma 	Multiple sclerosis 	0.4769259466425399	False	0.6765395551272421
Glioblastoma 	Coeliac disease 	0.5556617362074251	False	0.9281932129549612
Glioblastoma 	Liver cancer 	0.661910013322777	False	0.9348673935920055
Glioblastoma 	Ulcer 	0.653669974467105	False	0.8281414237826931
Glioblastoma 	Crohn's disease 	0.653669974467105	False	0.9151592442402295
Glioblastoma 	Glioblastoma 2	0.0036246341313329314	True	0.0036246341313329314
Glioblastoma 	Amyotrophic lateral sclerosis 	0.4769259466425399	False	0.780956669205026
Glioblastoma 	Huntington's disease 	0.4769259466425399	False	0.513183546540583
Glioblastoma 	Schizophrenia 	0.4769259466425399	False	0.7546302805927491
Glioblastoma 	Huntington's disease 2	0.4769259466425399	False	0.619640067914738
Glioblastoma 	Hyperplastic polyps 2	0.525523079605647	False	0.9516543694155416
Glioblastoma 	Hyperplastic polyps 1	0.525523079605647	False	0.9694849358737648
Glioblastoma 	Hyperplastic polyps 4	0.525523079605647	False	0.9462873515717636
Glioblastoma 	Hyperplastic polyps 3	0.525523079605647	False	0.954826743830412
Glioblastoma 	Idiopathic pulmonary fibrosis 2	0.661910013322777	False	0.9190730590640376
Glioblastoma 	Idiopathic pulmonary fibrosis 1	0.661910013322777	False	0.875472909022582
Glioblastoma 	Ischemia 1	0.4769259466425399	False	0.888617061084352
Glioblastoma 	Kaposi's sarcoma 2	0.653669974467105	False	0.8138500949207901
Glioblastoma 	Liver cancer 3	0.661910013322777	False	0.9614426651092782
Glioblastoma 	Liver cancer 1	0.661910013322777	False	0.917795427594058
Glioblastoma 	Liver cancer 2	0.661910013322777	False	0.9236282863379628
Glioblastoma 	Lung cancer 1	0.661910013322777	False	0.899540642038169
Glioblastoma 	Lung cancer 2	0.661910013322777	False	0.9002153007373725
Glioblastoma 	Lymphocytic colitis 1	0.4769259466425399	False	0.9481569265234696
Glioblastoma 	Lymphocytic colitis 2	0.4769259466425399	False	0.9152580160765631
Glioblastoma 	Lymphocytic colitis 3	0.4769259466425399	False	0.9269603961082026
Glioblastoma 	Multiple sclerosis 2	0.4769259466425399	False	0.665864114917701
Glioblastoma 	Multiple sclerosis 1	0.4769259466425399	False	0.761408992517546
Glioblastoma 	Multiple sclerosis 3	0.4769259466425399	False	0.6142153271648151
Glioblastoma 	Muscular dystrophy 3	0.4769259466425399	False	0.9697909921724845
Glioblastoma 	Muscular dystrophy 2	0.4769259466425399	False	0.9680981449008729
Glioblastoma 	Myotonic dystrophy 1	0.4769259466425399	False	0.882396253250569
Glioblastoma 	Myotonic dystrophy 2	0.4769259466425399	False	0.843599251793629
Glioblastoma 	Parkinson's disease 7	0.4769259466425399	False	0.5387790889599721
Glioblastoma 	Parkinson's disease 8	0.4769259466425399	False	0.530392221585896
Glioblastoma 	Parkinson's disease 5	0.4769259466425399	False	0.598444962142454
Glioblastoma 	Parkinson's disease 9	0.4769259466425399	False	0.533636523023025
Glioblastoma 	Parkinson's disease 10	0.4769259466425399	False	0.5363812112060712
Glioblastoma 	Parkinson's disease 2	0.4769259466425399	False	0.517552217327291
Glioblastoma 	Parkinson's disease 1	0.4769259466425399	False	0.5500376669954511
Glioblastoma 	Parkinson's disease 3	0.4769259466425399	False	0.540538453497896
Glioblastoma 	Parkinson's disease 6	0.4769259466425399	False	0.5783815161504781
Glioblastoma 	Parkinson's disease 4	0.4769259466425399	False	0.5294630962867181
Glioblastoma 	Post-traumatic stress disorder 1	0.4769259466425399	False	0.9051027846320033
Glioblastoma 	Prostate cancer 1	0.4769259466425399	False	0.9471009409098458
Glioblastoma 	Prostate cancer 2	0.4769259466425399	False	0.9543611844413917
Glioblastoma 	Rheumatoid arthritis 1	0.4769259466425399	False	0.9727792238800071
Glioblastoma 	Schizophrenia 1	0.4769259466425399	False	0.68614193145917
Glioblastoma 	Schizophrenia 2	0.4769259466425399	False	0.8618782942977931
Glioblastoma 	Systemic lupus erythematosus 1	0.4769259466425399	False	0.9077683647393352
Glioblastoma 	Systemic lupus erythematosus 2	0.4769259466425399	False	0.866197828843516
Glioblastoma 	Papillary thyroid cancer 2	0.672527171458675	False	0.892835166142211
Glioblastoma 	Papillary thyroid cancer 1	0.672527171458675	False	0.845199776588324
Glioblastoma 	Ulcer 2	0.653669974467105	False	0.842145929681398
Glioblastoma 	Ulcer 1	0.653669974467105	False	0.833652281017088
Glioblastoma 	Ulcerative colitis 1	0.653669974467105	False	0.84433563258887
Asthma 1	Alagille syndrome 1	0.586671509458353	False	0.8386179526283181
Asthma 1	Alagille syndrome 2	0.586671509458353	False	0.745323856213699
Asthma 1	Papillary thyroid cancer 1	0.672527171458675	False	0.741987409882857
Asthma 1	Papillary thyroid cancer 2	0.672527171458675	False	0.748789669634296
Asthma 1	Parkinson's disease 	0.586671509458353	False	0.702083596833957
Asthma 1	Coeliac disease 2	0.586671509458353	False	0.9456200367875324
Asthma 1	Asthma 5	0.012936718866385115	False	0.021705000142804937
Asthma 1	Smoker 	0.586671509458353	False	0.833824791050208
Asthma 1	Asthma 2	0.010440016848269977	False	0.0199542543707579
Asthma 1	Breast cancer 	0.661910013322777	False	0.741549168532787
Asthma 1	Human immunodeficiency virus infection 1	0.586671509458353	False	0.9273668966732704
Asthma 1	Coeliac disease 1	0.586671509458353	False	0.855203468025717
Asthma 1	Ulcer 	0.653669974467105	False	0.803283127008606
Asthma 1	Chronic lymphocytic leukemia 	0.6598014569234131	False	0.9551689452316188
Asthma 1	Eosinophilic esophagitis 	0.7166487341637321	False	0.9323537205337314
Asthma 1	Schizophrenia 	0.586671509458353	False	0.9492753679216062
Asthma 1	Facioscapulohumeral muscular dystrophy 3	0.586671509458353	False	0.89342335952504
Asthma 1	Coeliac disease 	0.586671509458353	False	0.902320341006362
Asthma 1	Kaposi's sarcoma 	0.653669974467105	False	0.928759602304735
Asthma 1	Chronic lymphocytic leukemia 1	0.6598014569234131	False	0.9407460623555128
Asthma 1	Sessile serrated polyps 	0.586671509458353	False	0.78725575158627
Asthma 1	Kaposi's sarcoma 2	0.653669974467105	False	0.895702373691949
Asthma 1	Multiple sclerosis 	0.586671509458353	False	0.9101152490849101
Asthma 1	Asthma 3	0.006386561440352072	False	0.02139730863057096
Asthma 1	Asthma 4	0.005581679334200922	False	0.015445463364730043
Asthma 1	Alagille syndrome 	0.586671509458353	False	0.785326930080007
Asthma 1	Breast cancer 2	0.661910013322777	False	0.7515183955410291
Asthma 1	Breast cancer 1	0.661910013322777	False	0.7232919098430711
Asthma 1	Breast cancer 3	0.661910013322777	False	0.745750793586809
Asthma 1	Eosinophilic esophagitis 1	0.7166487341637321	False	0.9246093667169664
Asthma 1	Eosinophilic esophagitis 2	0.7166487341637321	False	0.9522354581123916
Asthma 1	Friedreich's ataxia 2	0.730191290337149	False	0.9698822070824041
Asthma 1	Glioblastoma 1	0.586671509458353	False	0.8925871848388031
Asthma 1	Glioblastoma 2	0.586671509458353	False	0.895342451807917
Asthma 1	Hyperplastic polyps 3	0.586671509458353	False	0.708112951273821
Asthma 1	Hyperplastic polyps 4	0.586671509458353	False	0.729149510927008
Asthma 1	Hyperplastic polyps 1	0.586671509458353	False	0.7905558362658981
Asthma 1	Hyperplastic polyps 2	0.586671509458353	False	0.7189708732959951
Asthma 1	Liver cancer 2	0.661910013322777	False	0.9643180449913422
Asthma 1	Lung cancer 1	0.661910013322777	False	0.82629477893351
Asthma 1	Lung cancer 2	0.661910013322777	False	0.897980210631633
Asthma 1	Multiple sclerosis 2	0.586671509458353	False	0.888239862311624
Asthma 1	Multiple sclerosis 1	0.586671509458353	False	0.9219195203069098
Asthma 1	Multiple sclerosis 3	0.586671509458353	False	0.9487672239578664
Asthma 1	Myotonic dystrophy 1	0.586671509458353	False	0.772637556129324
Asthma 1	Myotonic dystrophy 2	0.586671509458353	False	0.7789971110948071
Asthma 1	Parkinson's disease 7	0.586671509458353	False	0.7015806454179451
Asthma 1	Parkinson's disease 8	0.586671509458353	False	0.7184179905475631
Asthma 1	Parkinson's disease 9	0.586671509458353	False	0.727047330774204
Asthma 1	Parkinson's disease 3	0.586671509458353	False	0.705202834691245
Asthma 1	Parkinson's disease 4	0.586671509458353	False	0.690643439564107
Asthma 1	Parkinson's disease 10	0.586671509458353	False	0.712213596424609
Asthma 1	Parkinson's disease 5	0.586671509458353	False	0.649891370406109
Asthma 1	Parkinson's disease 2	0.586671509458353	False	0.7238237398888011
Asthma 1	Parkinson's disease 1	0.586671509458353	False	0.705316419177902
Asthma 1	Parkinson's disease 6	0.586671509458353	False	0.698514220899892
Asthma 1	Post-traumatic stress disorder 1	0.586671509458353	False	0.9396114168546227
Asthma 1	Prostate cancer 1	0.586671509458353	False	0.9088615854249872
Asthma 1	Schizophrenia 2	0.586671509458353	False	0.895588280993047
Asthma 1	Smoker 1	0.586671509458353	False	0.751604164835151
Asthma 1	Smoker 2	0.586671509458353	False	0.7870016764520991
Asthma 1	Ulcer 1	0.653669974467105	False	0.757228222372775
Asthma 1	Ulcer 2	0.653669974467105	False	0.8419043445569451
Idiopathic pulmonary fibrosis 1	Amyotrophic lateral sclerosis 2	0.661910013322777	False	0.823065141680387
Idiopathic pulmonary fibrosis 1	Breast cancer 3	0.562102446638695	False	0.9483109480681227
Idiopathic pulmonary fibrosis 1	Breast cancer 2	0.562102446638695	False	0.9217461242255959
Idiopathic pulmonary fibrosis 1	Breast cancer 1	0.562102446638695	False	0.9738085916959432
Idiopathic pulmonary fibrosis 1	Chronic obstructive pulmonary disease 2	0.661910013322777	False	0.8436807098162961
Idiopathic pulmonary fibrosis 1	Chronic obstructive pulmonary disease 1	0.661910013322777	False	0.760529088787196
Idiopathic pulmonary fibrosis 1	Colorectal cancer 2	0.661910013322777	False	0.9589990774389251
Idiopathic pulmonary fibrosis 1	Colorectal cancer 4	0.661910013322777	False	0.960788511446874
Idiopathic pulmonary fibrosis 1	Colorectal cancer 5	0.661910013322777	False	0.9605244650099691
Idiopathic pulmonary fibrosis 1	Colorectal cancer 1	0.661910013322777	False	0.9709166119553162
Idiopathic pulmonary fibrosis 1	Colorectal cancer 3	0.661910013322777	False	0.9637379445166256
Idiopathic pulmonary fibrosis 1	Down syndrome 1	0.661910013322777	False	0.9743297675438496
Idiopathic pulmonary fibrosis 1	Familial dysautonomia 2	0.661910013322777	False	0.8091565072882531
Idiopathic pulmonary fibrosis 1	Familial dysautonomia 1	0.661910013322777	False	0.7498895024309911
Idiopathic pulmonary fibrosis 1	Familial pulmonary arterial hypertension 2	0.762963450689736	False	0.8072895036844451
Idiopathic pulmonary fibrosis 1	Familial pulmonary arterial hypertension 1	0.661910013322777	False	0.8337079845858311
Idiopathic pulmonary fibrosis 1	Friedreich's ataxia 1	0.730191290337149	False	0.9465893287892133
Idiopathic pulmonary fibrosis 1	Friedreich's ataxia 2	0.730191290337149	False	0.898484907896219
Idiopathic pulmonary fibrosis 1	Glioblastoma 1	0.661910013322777	False	0.864953020926602
Idiopathic pulmonary fibrosis 1	Glioblastoma 2	0.661910013322777	False	0.892605671530426
Idiopathic pulmonary fibrosis 1	Hyperplastic polyps 2	0.661910013322777	False	0.8743608353590581
Idiopathic pulmonary fibrosis 1	Hyperplastic polyps 1	0.661910013322777	False	0.9090598073738743
Idiopathic pulmonary fibrosis 1	Hyperplastic polyps 3	0.661910013322777	False	0.878783875904796
Idiopathic pulmonary fibrosis 1	Hyperplastic polyps 4	0.661910013322777	False	0.869289760933316
Idiopathic pulmonary fibrosis 1	Amyotrophic lateral sclerosis 	0.661910013322777	False	0.9061857754731716
Idiopathic pulmonary fibrosis 1	Huntington's disease 	0.661910013322777	False	0.9770122131612416
Idiopathic pulmonary fibrosis 1	Systemic lupus erythematosus 	0.661910013322777	False	0.819989988334724
Idiopathic pulmonary fibrosis 1	Familial dysautonomia 	0.661910013322777	False	0.762332956715946
Idiopathic pulmonary fibrosis 1	Colorectal cancer 	0.661910013322777	False	0.9629652248703123
Idiopathic pulmonary fibrosis 1	Familial pulmonary arterial hypertension 	0.7031437019394411	False	0.811215258351108
Idiopathic pulmonary fibrosis 1	Huntington's disease 2	0.661910013322777	False	0.9607286597450365
Idiopathic pulmonary fibrosis 1	Idiopathic pulmonary fibrosis 2	0.0070561492701379505	False	0.02727471148368707
Idiopathic pulmonary fibrosis 1	Facioscapulohumeral muscular dystrophy 3	0.661910013322777	False	0.821270015381767
Idiopathic pulmonary fibrosis 1	Ulcerative colitis 1	0.661910013322777	False	0.848189575352257
Idiopathic pulmonary fibrosis 1	Kaposi's sarcoma 	0.661910013322777	False	0.8879562561998541
Idiopathic pulmonary fibrosis 1	Schizophrenia 	0.661910013322777	False	0.9626414872419367
Idiopathic pulmonary fibrosis 1	Coeliac disease 	0.661910013322777	False	0.844615973631884
Idiopathic pulmonary fibrosis 1	Coeliac disease 2	0.661910013322777	False	0.796332165395203
Idiopathic pulmonary fibrosis 1	Ulcerative colitis 	0.661910013322777	False	0.8955080110458781
Idiopathic pulmonary fibrosis 1	Keratoconus 	0.661910013322777	False	0.974392530005074
Idiopathic pulmonary fibrosis 1	Multiple sclerosis 	0.661910013322777	False	0.857804811540784
Idiopathic pulmonary fibrosis 1	Chronic obstructive pulmonary disease 	0.661910013322777	False	0.806242522950848
Idiopathic pulmonary fibrosis 1	Ischemia 	0.661910013322777	False	0.9092597831866924
Idiopathic pulmonary fibrosis 1	Ulcer 	0.661910013322777	False	0.861249453706854
Idiopathic pulmonary fibrosis 1	Breast cancer 	0.562102446638695	False	0.957111010928916
Idiopathic pulmonary fibrosis 1	Liver cancer 	0.5676422730382601	False	0.8601909211854311
Idiopathic pulmonary fibrosis 1	Friedreich's ataxia 	0.730191290337149	False	0.9157055611136219
Idiopathic pulmonary fibrosis 1	Coeliac disease 1	0.661910013322777	False	0.9530993838120616
Idiopathic pulmonary fibrosis 1	Ischemia 1	0.661910013322777	False	0.856819048925749
Idiopathic pulmonary fibrosis 1	Kaposi's sarcoma 2	0.661910013322777	False	0.9027348657761932
Idiopathic pulmonary fibrosis 1	Keratoconus 1	0.661910013322777	False	0.9125725051608933
Idiopathic pulmonary fibrosis 1	Liver cancer 3	0.5676422730382601	False	0.8614567567918621
Idiopathic pulmonary fibrosis 1	Liver cancer 1	0.5676422730382601	False	0.861580119234556
Idiopathic pulmonary fibrosis 1	Liver cancer 2	0.5676422730382601	False	0.8631584648759241
Idiopathic pulmonary fibrosis 1	Lung cancer 2	0.562102446638695	False	0.5995257523979821
Idiopathic pulmonary fibrosis 1	Lung cancer 1	0.562102446638695	False	0.60646362414927
Idiopathic pulmonary fibrosis 1	Lymphocytic colitis 3	0.661910013322777	False	0.8651163252641241
Idiopathic pulmonary fibrosis 1	Lymphocytic colitis 2	0.661910013322777	False	0.838408749097687
Idiopathic pulmonary fibrosis 1	Lymphocytic colitis 1	0.661910013322777	False	0.8801736230581291
Idiopathic pulmonary fibrosis 1	Multiple sclerosis 3	0.661910013322777	False	0.840957305717569
Idiopathic pulmonary fibrosis 1	Multiple sclerosis 2	0.661910013322777	False	0.878909465956596
Idiopathic pulmonary fibrosis 1	Multiple sclerosis 1	0.661910013322777	False	0.877966293771817
Idiopathic pulmonary fibrosis 1	Myotonic dystrophy 1	0.661910013322777	False	0.8672595099860441
Idiopathic pulmonary fibrosis 1	Myotonic dystrophy 2	0.661910013322777	False	0.9629629658434449
Idiopathic pulmonary fibrosis 1	Parkinson's disease 3	0.661910013322777	False	0.9667062460156636
Idiopathic pulmonary fibrosis 1	Parkinson's disease 5	0.661910013322777	False	0.970525638662817
Idiopathic pulmonary fibrosis 1	Parkinson's disease 7	0.661910013322777	False	0.9709234082089514
Idiopathic pulmonary fibrosis 1	Prostate cancer 2	0.661910013322777	False	0.7790498563900551
Idiopathic pulmonary fibrosis 1	Prostate cancer 1	0.661910013322777	False	0.739260538445013
Idiopathic pulmonary fibrosis 1	Schizophrenia 2	0.661910013322777	False	0.9485816979277201
Idiopathic pulmonary fibrosis 1	Systemic lupus erythematosus 2	0.661910013322777	False	0.844785253333853
Idiopathic pulmonary fibrosis 1	Systemic lupus erythematosus 1	0.661910013322777	False	0.80564802973667
Idiopathic pulmonary fibrosis 1	Papillary thyroid cancer 2	0.672527171458675	False	0.892153185627399
Idiopathic pulmonary fibrosis 1	Papillary thyroid cancer 1	0.672527171458675	False	0.885415572725157
Idiopathic pulmonary fibrosis 1	Ulcer 1	0.661910013322777	False	0.8407532431085091
Idiopathic pulmonary fibrosis 1	Ulcer 2	0.661910013322777	False	0.8875942045930171
Familial dysautonomia 	Amyotrophic lateral sclerosis 1	0.4384347775534539	False	0.85826385937675
Familial dysautonomia 	Amyotrophic lateral sclerosis 2	0.4384347775534539	False	0.819026904887604
Familial dysautonomia 	Bipolar disorder 3	0.4384347775534539	False	0.686310283994252
Familial dysautonomia 	Breast cancer 2	0.661910013322777	False	0.880301675369337
Familial dysautonomia 	Breast cancer 1	0.661910013322777	False	0.9698476418231002
Familial dysautonomia 	Breast cancer 3	0.661910013322777	False	0.927955090178738
Familial dysautonomia 	Coeliac disease 2	0.5556617362074251	False	0.8449372541148571
Familial dysautonomia 	Eosinophilic esophagitis 2	0.7166487341637321	False	0.9371549152576663
Familial dysautonomia 	Eosinophilic esophagitis 1	0.7166487341637321	False	0.9301131264953936
Familial dysautonomia 	Facioscapulohumeral muscular dystrophy 3	0.4384347775534539	False	0.8706849849786701
Familial dysautonomia 	Amyotrophic lateral sclerosis 	0.4384347775534539	False	0.757682889265179
Familial dysautonomia 	Ulcerative colitis 	0.653669974467105	False	0.965135202712054
Familial dysautonomia 	Kaposi's sarcoma 	0.653669974467105	False	0.9229018465711984
Familial dysautonomia 	Rheumatoid arthritis 	0.4384347775534539	False	0.893399266895695
Familial dysautonomia 	Breast cancer 	0.661910013322777	False	0.9378356188832532
Familial dysautonomia 	Huntington's disease 	0.4384347775534539	False	0.591395716919221
Familial dysautonomia 	Familial dysautonomia 1	0.0029820602008498722	True	0.0029820602008498722
Familial dysautonomia 	Familial dysautonomia 2	0.0029266222518129206	True	0.0029266222518129206
Familial dysautonomia 	Liver cancer 	0.661910013322777	False	0.9220151406301216
Familial dysautonomia 	Familial pulmonary arterial hypertension 	0.7031437019394411	False	0.918111921239941
Familial dysautonomia 	Coeliac disease 	0.5556617362074251	False	0.8832503770347041
Familial dysautonomia 	Parkinson's disease 	0.4384347775534539	False	0.7745205125347671
Familial dysautonomia 	Schizophrenia 	0.4384347775534539	False	0.830995007610481
Familial dysautonomia 	Ischemia 	0.4384347775534539	False	0.83510502486855
Familial dysautonomia 	Eosinophilic esophagitis 	0.7166487341637321	False	0.9312662591502289
Familial dysautonomia 	Familial pulmonary arterial hypertension 1	0.639865796578822	False	0.906781338244673
Familial dysautonomia 	Friedreich's ataxia 2	0.730191290337149	False	0.9022759358147571
Familial dysautonomia 	Glioblastoma 2	0.4769259466425399	False	0.634119632932773
Familial dysautonomia 	Glioblastoma 1	0.4769259466425399	False	0.6381797517864339
Familial dysautonomia 	Huntington's disease 2	0.4384347775534539	False	0.642661190400942
Familial dysautonomia 	Hyperplastic polyps 2	0.525523079605647	False	0.9025159709758306
Familial dysautonomia 	Hyperplastic polyps 1	0.525523079605647	False	0.9614978998458436
Familial dysautonomia 	Hyperplastic polyps 4	0.525523079605647	False	0.9203807181294247
Familial dysautonomia 	Hyperplastic polyps 3	0.525523079605647	False	0.9236973817517307
Familial dysautonomia 	Idiopathic pulmonary fibrosis 2	0.661910013322777	False	0.830878514172487
Familial dysautonomia 	Ischemia 1	0.4384347775534539	False	0.808225035671304
Familial dysautonomia 	Ischemia 2	0.4384347775534539	False	0.9136537401635133
Familial dysautonomia 	Kaposi's sarcoma 2	0.653669974467105	False	0.9143297348290181
Familial dysautonomia 	Liver cancer 2	0.661910013322777	False	0.9360883638185872
Familial dysautonomia 	Liver cancer 3	0.661910013322777	False	0.9180449889833415
Familial dysautonomia 	Liver cancer 1	0.661910013322777	False	0.9218378062541962
Familial dysautonomia 	Lung cancer 2	0.661910013322777	False	0.837044225313751
Familial dysautonomia 	Lung cancer 1	0.661910013322777	False	0.871964400928645
Familial dysautonomia 	Parkinson's disease 7	0.4384347775534539	False	0.759605923350027
Familial dysautonomia 	Parkinson's disease 8	0.4384347775534539	False	0.7740671224945751
Familial dysautonomia 	Parkinson's disease 5	0.4384347775534539	False	0.818794974434727
Familial dysautonomia 	Parkinson's disease 10	0.4384347775534539	False	0.7775045972217091
Familial dysautonomia 	Parkinson's disease 2	0.4384347775534539	False	0.765969953312261
Familial dysautonomia 	Parkinson's disease 9	0.4384347775534539	False	0.7724469505938539
Familial dysautonomia 	Parkinson's disease 4	0.4384347775534539	False	0.772510498610505
Familial dysautonomia 	Parkinson's disease 6	0.4384347775534539	False	0.839787308480553
Familial dysautonomia 	Parkinson's disease 3	0.4384347775534539	False	0.749872760997873
Familial dysautonomia 	Parkinson's disease 1	0.4384347775534539	False	0.782299587041872
Familial dysautonomia 	Prostate cancer 1	0.4384347775534539	False	0.8224181678893371
Familial dysautonomia 	Prostate cancer 2	0.4384347775534539	False	0.889600005737026
Familial dysautonomia 	Rheumatoid arthritis 1	0.4384347775534539	False	0.9316960803284488
Familial dysautonomia 	Schizophrenia 2	0.4384347775534539	False	0.8844590750729491
Familial dysautonomia 	Schizophrenia 1	0.4384347775534539	False	0.767258189634482
Familial dysautonomia 	Systemic lupus erythematosus 1	0.4384347775534539	False	0.9165814635181841
Familial dysautonomia 	Ulcer 1	0.653669974467105	False	0.9615345979143354
Familial dysautonomia 	Ulcerative colitis 1	0.653669974467105	False	0.9104123772747287
Colorectal cancer 	Asthma 5	0.586671509458353	False	0.9612693086735192
Colorectal cancer 	Breast cancer 1	0.661910013322777	False	0.929145609868818
Colorectal cancer 	Breast cancer 2	0.661910013322777	False	0.9255219188734497
Colorectal cancer 	Breast cancer 	0.661910013322777	False	0.9329095297164797
Colorectal cancer 	Breast cancer 3	0.661910013322777	False	0.9293731817605987
Colorectal cancer 	Chronic lymphocytic leukemia 1	0.6598014569234131	False	0.9194529364424818
Colorectal cancer 	Chronic lymphocytic leukemia 	0.6598014569234131	False	0.9415563233189137
Colorectal cancer 	Colorectal cancer 1	0.0019453282460690491	True	0.0019453282460690491
Colorectal cancer 	Colorectal cancer 5	0.002333504309937922	True	0.002333504309937922
Colorectal cancer 	Colorectal cancer 4	0.004503643248530003	True	0.004503643248530003
Colorectal cancer 	Human immunodeficiency virus infection 	0.5085793686526511	False	0.834157852773629
Colorectal cancer 	Ulcerative colitis 	0.653669974467105	False	0.7575284475596821
Colorectal cancer 	Colorectal cancer 2	0.0013309181572928863	False	0.002052806337622808
Colorectal cancer 	Kaposi's sarcoma 	0.653669974467105	False	0.896631280659144
Colorectal cancer 	Colorectal cancer 3	0.0009666216476578994	True	0.0009666216476578994
Colorectal cancer 	Crohn's disease 	0.653669974467105	False	0.760701009466405
Colorectal cancer 	Crohn's disease 1	0.653669974467105	False	0.7995252510609681
Colorectal cancer 	Eosinophilic esophagitis 1	0.7166487341637321	False	0.9026679954689125
Colorectal cancer 	Eosinophilic esophagitis 2	0.7166487341637321	False	0.9056338129842578
Colorectal cancer 	Eosinophilic esophagitis 	0.7166487341637321	False	0.9014424997668441
Colorectal cancer 	Friedreich's ataxia 2	0.730191290337149	False	0.9425998254303455
Colorectal cancer 	Friedreich's ataxia 	0.730191290337149	False	0.9634022797601405
Colorectal cancer 	Glioblastoma 1	0.4769259466425399	False	0.9034172690441373
Colorectal cancer 	Glioblastoma 2	0.4769259466425399	False	0.9156221004321218
Colorectal cancer 	Human immunodeficiency virus infection 1	0.5085793686526511	False	0.826745807482357
Colorectal cancer 	Hyperplastic polyps 3	0.525523079605647	False	0.9418780718888026
Colorectal cancer 	Hyperplastic polyps 2	0.525523079605647	False	0.9528495294528804
Colorectal cancer 	Hyperplastic polyps 4	0.525523079605647	False	0.9231990781746696
